"Country","Year","Daily_Cigarettes","Total_Smokers","Total_Female_Smokers","Total_Male_Smokers","Population","Continent","Rank","GDP","Deaths"
"Paraguay",1995,20.200001,446530,99765,346765,4776838,"South America",101,1897.09834727976,105.972206
"Paraguay",1996,19.799999,458061,102121,355940,4887638,"South America",101,2002.68345988885,107.99874
"Paraguay",1997,19.799999,462588,102841,359747,4998096,"South America",101,1993.80437631669,103.71593
"Paraguay",1998,19.700001,467230,103313,363917,5107840,"South America",100,1812.99366707348,103.72366
"Paraguay",1999,19.700001,472616,103849,368767,5216346,"South America",99,1694.11121032211,103.87035
"Paraguay",2000,19.6,478923,104554,374369,5323202,"South America",100,1663.60493919986,101.339195
"Paraguay",2001,19.6,485660,105494,380166,5428442,"South America",99,1565.0542885389,97.624435
"Paraguay",2002,19.6,492466,106736,385730,5531958,"South America",100,1300.85236671095,95.7999
"Paraguay",2003,19.700001,498924,108209,390714,5632983,"South America",103,1365.41641811806,96.72492
"Paraguay",2004,20.1,496787,107684,389103,5730556,"South America",105,1679.49511989641,99.32706
"Paraguay",2005,20.6,494647,107164,387483,5824095,"South America",105,1843.634107636,98.1627
"Paraguay",2006,21.1,493027,106596,386431,5913212,"South America",106,2271.08888540796,97.73486
"Paraguay",2007,21.6,492219,106095,386125,5998430,"South America",107,2976.82401447595,95.02847
"Paraguay",2008,22.1,492697,105775,386922,6081296,"South America",106,4047.90979064865,93.51532
"Paraguay",2009,22.5,496441,106080,390361,6163970,"South America",106,3626.81863691006,95.46997
"Paraguay",2010,22.799999,501785,106766,395018,6248017,"South America",108,4359.42841539817,95.75052
"Paraguay",2011,23.1,509464,108084,401380,6333981,"South America",109,5329.38743682686,92.61798
"Paraguay",2012,23.200001,523900,111452,412448,6421510,"South America",108,5185.14154871279,90.11702
"Peru",1990,9.3999996,1349357,393482,955875,22071433,"South America",126,1196.58685819634,30.542574
"Peru",1991,9.3999996,1389893,404316,985577,22522383,"South America",126,1524.77053596861,26.617336
"Peru",1992,9.3999996,1430926,415119,1015807,22966822,"South America",124,1566.01127936912,27.804605
"Peru",1993,9.3000002,1471415,425871,1045543,23408135,"South America",124,1488.03299454885,27.62094
"Peru",1994,9,1511316,436881,1074435,23851405,"South America",123,1881.73735538394,26.374704
"Peru",1995,8.6000004,1551959,448380,1103579,24299168,"South America",122,2194.01724731413,25.98865
"Peru",1996,8.3000002,1594610,460010,1134600,24753825,"South America",121,2232.07581576996,24.51111
"Peru",1997,7.6999998,1658052,461885,1196166,25210957,"South America",118,2306.4385268089,23.810686
"Peru",1998,7.3000002,1722654,466402,1256252,25658070,"South America",116,2163.11935688776,23.236053
"Peru",1999,6.8000002,1787134,473805,1313330,26078295,"South America",115,1924.48641937224,21.480894
"Peru",2000,6.5,1847584,481132,1366452,26459944,"South America",113,1955.58800627896,21.360596
"Peru",2001,6.1999998,1904606,488539,1416067,26799289,"South America",111,1941.47534195424,20.480143
"Peru",2002,6,1958348,495871,1462476,27100964,"South America",112,2021.24003836472,20.137783
"Peru",2003,5.8000002,2009422,502562,1506861,27372217,"South America",111,2145.64388854096,20.005863
"Peru",2004,5.5999999,2058308,509170,1549138,27624226,"South America",111,2417.03436315532,19.33165
"Peru",2005,5.4000001,2099415,511009,1588405,27866140,"South America",111,2729.49917213529,18.780903
"Peru",2006,5.0999999,2138808,512763,1626045,28102055,"South America",109,3154.3313491397,18.260927
"Peru",2007,4.9000001,2175099,512963,1662136,28333050,"South America",109,3606.07068932344,17.665218
"Peru",2008,4.6999998,2210144,512651,1697493,28562321,"South America",111,4220.61637832028,17.616495
"Peru",2009,4.5,2240258,505930,1734328,28792663,"South America",110,4196.31162707942,19.441742
"Peru",2010,4.3000002,2269944,497795,1772149,29027680,"South America",111,5082.35370614454,19.756426
"Peru",2011,4.0999999,2303626,490943,1812684,29264314,"South America",112,5869.32388186462,19.258284
"Peru",2012,4,2345470,489620,1855850,29506790,"South America",112,6528.9717753128,18.519054
"Philippines",1990,17.299999,10415186,1621726,8793461,61895169,"Asia",58,816.029545747237,158.01854
"Philippines",1991,17.1,10743367,1683991,9059376,63454785,"Asia",58,816.080412724188,152.83841
"Philippines",1992,16.9,11071790,1748875,9322915,65020124,"Asia",58,929.286282151395,154.56494
"Philippines",1993,16.799999,11402845,1816492,9586353,66593904,"Asia",58,931.566126878002,156.44362
"Philippines",1994,16.6,11720397,1880266,9840131,68180846,"Asia",57,1073.01756749198,159.04913
"Philippines",1995,16.5,12036171,1940882,10095288,69784087,"Asia",57,1212.94443677501,159.73305
"Philippines",1996,16.4,12345746,1999222,10346524,71401743,"Asia",57,1325.57106384397,161.98958
"Philippines",1997,16.4,12521512,2018230,10503281,73030879,"Asia",56,1288.58073103937,161.07141
"Philippines",1998,16.6,12700326,2034808,10665518,74672009,"Asia",57,997.593693335151,161.748
"Philippines",1999,17,12706101,1998078,10708023,76325927,"Asia",57,1122.0320167195,159.613
"Philippines",2000,17.4,12713937,1965089,10748848,77991757,"Asia",59,1072.80175248718,161.0111
"Philippines",2001,17.9,12743607,1938993,10804615,79672869,"Asia",60,990.565991256484,163.35596
"Philippines",2002,18.4,12696447,1919388,10777059,81365260,"Asia",60,1036.15833064963,165.37662
"Philippines",2003,19,12651725,1907634,10744091,83051970,"Asia",61,1048.00820456167,162.78256
"Philippines",2004,19.5,12682121,1912500,10769621,84710544,"Asia",63,1121.49000606927,161.44875
"Philippines",2005,20,12731088,1922912,10808176,86326251,"Asia",63,1244.3487406527,163.4604
"Philippines",2006,20.4,12801978,1937134,10864844,87888675,"Asia",63,1452.43808945224,163.36078
"Philippines",2007,20.799999,12897713,1955572,10942141,89405482,"Asia",64,1744.63997915545,160.54773
"Philippines",2008,21.200001,13034534,1981212,11053321,90901967,"Asia",62,1998.02692007721,160.58887
"Philippines",2009,21.5,13237595,2029994,11207601,92414161,"Asia",62,1904.19638816533,159.95033
"Philippines",2010,21.6,13592295,2097651,11494644,93966784,"Asia",61,2217.47215336037,157.69267
"Philippines",2011,21.5,13999472,2175520,11823953,95570049,"Asia",61,2450.73569408103,156.02553
"Philippines",2012,21.4,14470787,2263398,12207389,97212639,"Asia",58,2694.30510933651,154.3646
"Poland",1990,25.200001,10035379,3442459,6592919,38110782,"Europe",8,1731.20953112388,214.41537
"Poland",1991,25.5,10089657,3478436,6611222,38246193,"Europe",8,2235.54108862522,221.2549
"Poland",1992,25.799999,10144350,3509911,6634439,38363667,"Europe",8,2459.02068468253,213.75412
"Poland",1993,26,10176345,3546111,6630234,38461408,"Europe",7,2497.19524116689,203.68597
"Poland",1994,26.200001,10155168,3558341,6596827,38542652,"Europe",7,2874.8253108452,199.6519
"Poland",1995,26.299999,10040451,3544325,6496126,38594998,"Europe",8,3686.81929987805,199.40752
"Poland",1996,26.299999,9842770,3507288,6335482,38624370,"Europe",9,4147.46550145483,191.72227
"Poland",1997,25.9,9698927,3517521,6181406,38649660,"Europe",10,4123.13561806773,188.77582
"Poland",1998,25.299999,9597482,3570439,6027043,38663481,"Europe",12,4518.10822630174,182.39357
"Poland",1999,24.5,9531443,3660907,5870536,38660271,"Europe",12,4398.08104335996,180.84258
"Poland",2000,23.6,9495964,3781615,5714348,38258629,"Europe",13,4501.45406742273,169.1211
"Poland",2001,22.799999,9517202,3935015,5582187,38248076,"Europe",12,4991.24435799511,162.85992
"Poland",2002,22.1,9593431,4115212,5478218,38230364,"Europe",10,5207.17142069402,157.08759
"Poland",2003,21.299999,9686140,4300345,5385795,38204570,"Europe",10,5701.6022116161,152.97025
"Poland",2004,20.6,9756887,4464370,5292517,38182222,"Europe",10,6681.38647195042,151.00435
"Poland",2005,20,9797815,4593110,5204704,38165445,"Europe",9,8021.50574346795,147.49883
"Poland",2006,19.6,9687814,4615337,5072478,38141267,"Europe",9,9035.41046744936,144.99384
"Poland",2007,19.299999,9514668,4569956,4944711,38120560,"Europe",9,11254.5173881254,142.58194
"Poland",2008,18.9,9336071,4415222,4920849,38125759,"Europe",9,13996.0251506835,138.24098
"Poland",2009,18.5,9191872,4256272,4935601,38151603,"Europe",10,11526.0558884824,133.8043
"Poland",2010,18.200001,9054428,4124267,4930162,38042794,"Europe",11,12613.0109954681,127.59897
"Poland",2011,17.799999,8943129,4022023,4921105,38063255,"Europe",12,13879.5609852546,123.90273
"Poland",2012,17.4,8864459,3948859,4915599,38063164,"Europe",11,13097.2708482174,122.53175
"Portugal",1990,22.799999,1773998,390927,1383070,9983218,"Europe",55,7884.61798756332,100.25329
"Portugal",1991,22.4,1798444,411380,1387064,9960235,"Europe",55,8958.9853330247,100.42059
"Portugal",1992,22.5,1797973,419798,1378176,9952494,"Europe",55,10810.5665079626,98.7524
"Portugal",1993,22.799999,1780875,419539,1361336,9964675,"Europe",55,9534.6563637308,98.78752
"Portugal",1994,23.299999,1749726,412172,1337554,9991525,"Europe",55,9977.31990905771,94.396385
"Portugal",1995,24,1700586,394220,1306366,10026176,"Europe",58,11781.3618502221,94.30327
"Portugal",1996,24.4,1668596,385125,1283471,10063945,"Europe",60,12185.0914010629,94.49389
"Portugal",1997,23.9,1692943,399966,1292977,10108977,"Europe",59,11575.5071124358,91.97776
"Portugal",1998,23,1733955,424025,1309930,10160196,"Europe",56,12199.206385024,90.545876
"Portugal",1999,22.1,1783253,453984,1329268,10217828,"Europe",53,12471.0793640754,89.17789
"Portugal",2000,21,1840972,489312,1351660,10289898,"Europe",49,11497.7534604525,85.885666
"Portugal",2001,20,1892186,524228,1367957,10362722,"Europe",48,11724.6114954602,83.070724
"Portugal",2002,19.1,1936229,555516,1380714,10419631,"Europe",47,12875.3207922585,80.80581
"Portugal",2003,18.6,1949878,574740,1375137,10458821,"Europe",46,15762.9757897367,78.48561
"Portugal",2004,18.200001,1953275,590186,1363089,10483861,"Europe",44,18031.0004215768,74.09405
"Portugal",2005,17.799999,1952022,603530,1348492,10503330,"Europe",41,18773.1253616354,72.27262
"Portugal",2006,17.299999,1954024,614263,1339761,10522288,"Europe",40,19822.8460287336,69.90457
"Portugal",2007,16.799999,1958523,626368,1332155,10542964,"Europe",38,22782.0946224629,67.666145
"Portugal",2008,16.299999,1963785,638379,1325406,10558177,"Europe",36,24847.545135091,65.747406
"Portugal",2009,15.8,1969933,648893,1321040,10568247,"Europe",37,23059.7974457294,64.133484
"Portugal",2010,15.4,1966197,648076,1318121,10573100,"Europe",38,22498.6908586557,62.345253
"Portugal",2011,15,1960307,644121,1316187,10557560,"Europe",38,23186.9131283278,60.505634
"Portugal",2012,14.7,1952984,638087,1314897,10514844,"Europe",38,20564.8898617969,59.088577
"Qatar",1990,16.799999,55787,1307,54480,476275,"Asia",85,15454.1796715698,108.52237
"Qatar",1991,16.9,57158,1356,55803,487354,"Asia",85,14124.2638482838,114.31919
"Qatar",1992,16.9,58072,1397,56675,495403,"Asia",85,15434.2100946431,116.20843
"Qatar",1993,17,58715,1438,57277,501479,"Asia",85,14270.9737672887,113.83871
"Qatar",1994,17.1,59295,1481,57814,507044,"Asia",84,14544.0055877414,94.00085
"Qatar",1995,17.299999,59995,1533,58462,513447,"Asia",85,15849.5657351625,84.91854
"Qatar",1996,17.4,61176,1603,59574,522531,"Asia",85,17337.4218651437,104.56293
"Qatar",1997,17.5,62833,1682,61150,535320,"Asia",84,21104.7637214836,115.49452
"Qatar",1998,17.6,64794,1761,63034,551566,"Asia",82,18593.4140746031,115.928764
"Qatar",1999,17.700001,66743,1837,64906,570486,"Asia",83,21723.8142007549,109.90286
"Qatar",2000,17.700001,68628,1909,66719,592467,"Asia",83,29976.1676344676,100.15174
"Qatar",2001,17.700001,69856,1980,67877,615013,"Asia",83,28517.2208367328,95.86789
"Qatar",2002,17.700001,70998,2049,68949,640872,"Asia",84,30214.6704236357,96.83293
"Qatar",2003,17.6,74610,2136,72474,681791,"Asia",85,34517.6032080083,96.22131
"Qatar",2004,17,84092,2270,81822,753332,"Asia",84,42124.9408415757,91.17963
"Qatar",2005,16.299999,101640,2469,99171,865410,"Asia",80,51455.9509428993,90.72363
"Qatar",2006,15.6,128318,2740,125578,1022704,"Asia",79,59530.5610001944,92.75132
"Qatar",2007,15,162751,3072,159679,1218441,"Asia",76,65421.3769169684,92.94399
"Qatar",2008,14.5,201409,3438,197971,1436670,"Asia",65,80234.1908337022,91.28046
"Qatar",2009,14.3,239310,3808,235502,1654944,"Asia",61,59094.6591838465,88.76456
"Qatar",2010,14.1,272481,4154,268327,1856329,"Asia",60,67403.0876779676,85.5298
"Qatar",2011,14,299682,4469,295214,2035862,"Asia",60,82409.9416494702,82.9804
"Qatar",2012,13.9,321940,4757,317182,2196078,"Asia",60,85075.9865371983,80.85714
"Romania",1990,18.799999,4716070,1628739,3087331,23201835,"Europe",39,1680.70562287227,163.62961
"Romania",1991,18.6,4861007,1651139,3209867,23001155,"Europe",37,1260.74904545125,163.04672
"Romania",1992,18.4,5009246,1670453,3338793,22794284,"Europe",34,1102.10378473246,170.94484
"Romania",1993,18.299999,5151420,1686769,3464652,22763280,"Europe",29,1158.13251591344,171.15952
"Romania",1994,18.1,5279173,1697811,3581363,22730211,"Europe",24,1323.10432504932,172.59741
"Romania",1995,18.200001,5321099,1667049,3654051,22684270,"Europe",23,1650.27648080037,177.78728
"Romania",1996,18.4,5318341,1622866,3695475,22619004,"Europe",21,1633.01064354117,183.45132
"Romania",1997,19.1,5206631,1562225,3644406,22553978,"Europe",22,1577.32335708773,182.0411
"Romania",1998,19.799999,5083030,1503269,3579761,22507344,"Europe",23,1852.46730900413,170.85754
"Romania",1999,20.700001,4941753,1440102,3501652,22472040,"Europe",24,1599.88953304677,159.65134
"Romania",2000,21.700001,4748357,1361543,3386814,22442971,"Europe",29,1659.90763954548,152.90033
"Romania",2001,22.6,4591377,1312900,3278477,22131970,"Europe",32,1825.17980455979,155.172
"Romania",2002,23.1,4495822,1308250,3187572,21730496,"Europe",28,2119.88267323918,155.94998
"Romania",2003,23.200001,4471023,1350850,3120173,21574326,"Europe",27,2679.41190951209,152.5414
"Romania",2004,22.799999,4513721,1434095,3079626,21451748,"Europe",25,3494.94451718304,145.3227
"Romania",2005,22,4649704,1550591,3099113,21319685,"Europe",18,4617.92901643258,141.77675
"Romania",2006,21.299999,4751116,1644253,3106863,21193760,"Europe",14,5757.4964285719,136.63046
"Romania",2007,20.700001,4842988,1716817,3126171,20882982,"Europe",13,8360.16632132485,131.9328
"Romania",2008,20.1,4920408,1750642,3169766,20537875,"Europe",11,10435.0439841037,132.3013
"Romania",2009,19.799999,4951778,1745473,3206306,20367487,"Europe",9,8548.11867218639,131.51263
"Romania",2010,19.700001,4938061,1714013,3224048,20246871,"Europe",8,8214.07689289811,128.85425
"Romania",2011,19.6,4904420,1676205,3228214,20147528,"Europe",8,9099.2175388969,119.53437
"Romania",2012,19.6,4870683,1644024,3226659,20058035,"Europe",8,8507.10477456436,118.84931
"Rwanda",1990,21.4,511935,142929,369006,7288883,"Africa",112,349.873309552059,167.80505
"Rwanda",1991,21.299999,502452,141857,360595,7083928,"Africa",112,269.85042334791,173.3333
"Rwanda",1992,21.299999,483169,138152,345017,6702239,"Africa",109,302.738637644386,178.0771
"Rwanda",1993,21.200001,460862,133683,327179,6263758,"Africa",108,314.751304069673,180.90536
"Rwanda",1994,21,445868,131378,314490,5936253,"Africa",108,126.954894013875,185.55972
"Rwanda",1995,20.799999,447901,133878,314024,5836490,"Africa",108,221.628926108787,189.01628
"Rwanda",1996,20.5,469089,141905,327184,6013112,"Africa",108,229.886767352433,188.5588
"Rwanda",1997,20.799999,491907,147972,343935,6419898,"Africa",108,288.409302094861,185.6441
"Rwanda",1998,21.1,520932,154991,365941,6962800,"Africa",109,285.710273915441,181.07059
"Rwanda",1999,21.4,548382,160425,387957,7501238,"Africa",110,287.373819176301,172.8832
"Rwanda",2000,21.6,568459,162652,405807,7933688,"Africa",110,260.601185779705,163.62666
"Rwanda",2001,22.1,571533,153086,418447,8231150,"Africa",114,238.781277816552,153.08981
"Rwanda",2002,22.700001,568786,141458,427328,8427061,"Africa",117,233.151263623832,145.90608
"Rwanda",2003,23.200001,562508,129488,433020,8557160,"Africa",119,249.743313122503,138.03963
"Rwanda",2004,23.9,555780,118319,437461,8680516,"Africa",121,273.633690278611,131.10744
"Rwanda",2005,24.799999,550365,108786,441578,8840220,"Africa",122,331.690113448529,124.37702
"Rwanda",2006,26.4,533286,98175,435111,9043342,"Africa",125,366.894392401644,119.224304
"Rwanda",2007,28.4,516429,88128,428301,9273759,"Africa",131,438.664184462988,115.388435
"Rwanda",2008,30.6,501497,79301,422196,9524532,"Africa",131,543.545356504914,112.218094
"Rwanda",2009,32.799999,489204,71946,417259,9782770,"Africa",136,579.726615038344,108.55671
"Rwanda",2010,34.799999,480195,66266,413929,10039338,"Africa",138,609.724917020252,106.57859
"Rwanda",2011,36.400002,475807,62331,413476,10293333,"Africa",138,668.494672193863,104.98171
"Rwanda",2012,36.700001,489280,64104,425176,10549668,"Africa",137,725.169770255329,104.240456
"Samoa",1990,22,26750,7066,19684,162797,"Oceania",59,772.534320382798,219.08823
"Samoa",1991,21.700001,27098,7157,19940,164000,"Oceania",59,765.836618428749,217.40727
"Samoa",1992,21.5,27429,7253,20176,165490,"Oceania",59,799.462453094026,216.02383
"Samoa",1993,21.200001,27732,7343,20389,167117,"Oceania",60,796.585010479255,213.89279
"Samoa",1994,20.9,28077,7433,20644,168689,"Oceania",60,1310.68478981366,211.9231
"Samoa",1995,20.700001,28354,7496,20858,170050,"Oceania",61,1322.35066969658,210.21945
"Samoa",1996,20.299999,28560,7529,21031,171165,"Oceania",59,1460.04715133918,207.89905
"Samoa",1997,20.200001,28426,7513,20913,172065,"Oceania",60,1659.11482228524,204.86555
"Samoa",1998,20,28345,7487,20858,172839,"Oceania",58,1559.14766459228,201.57541
"Samoa",1999,19.9,28328,7481,20848,173606,"Oceania",59,1490.92638837377,199.75679
"Samoa",2000,19.700001,28297,7474,20823,174454,"Oceania",60,1542.06673580116,197.37979
"Samoa",2001,19.4,28226,7467,20758,175394,"Oceania",58,1556.99942508695,194.79362
"Samoa",2002,19.200001,28148,7474,20674,176410,"Oceania",58,1633.00766075084,192.3001
"Samoa",2003,19.299999,27758,7437,20322,177481,"Oceania",58,1909.15444119897,190.99837
"Samoa",2004,19.299999,27327,7390,19936,178597,"Oceania",60,2353.45597271756,189.33578
"Samoa",2005,19.4,26832,7314,19518,179722,"Oceania",62,2590.48985822858,187.83592
"Samoa",2006,19.6,26378,7238,19140,180874,"Oceania",62,2796.60116889645,186.95149
"Samoa",2007,19.700001,25943,7147,18796,182045,"Oceania",65,3133.67132669082,185.45297
"Samoa",2008,19.9,25622,7075,18546,183270,"Oceania",67,3378.9530287516,184.06775
"Samoa",2009,20.1,25480,7046,18434,184553,"Oceania",66,3168.22820660654,182.87949
"Samoa",2010,20.1,25689,7097,18591,185944,"Oceania",68,3566.42835995646,181.49498
"Samoa",2011,20.1,25965,7166,18799,187469,"Oceania",66,3932.10584711605,180.16002
"Samoa",2012,20,26316,7260,19056,189089,"Oceania",65,4020.95984437767,178.86125
"Sao Tome and Principe",2001,5.4000001,2436,411,2025,144760,"Africa",162,524.669872100335,42.092735
"Sao Tome and Principe",2002,5.1999998,2506,422,2084,147450,"Africa",162,577.628403970454,42.906345
"Sao Tome and Principe",2003,5,2589,435,2154,150405,"Africa",162,678.737963932546,43.395054
"Sao Tome and Principe",2004,5,2680,449,2231,153736,"Africa",162,745.320299910865,44.375565
"Sao Tome and Principe",2005,4.9000001,2777,463,2314,157472,"Africa",162,866.504995638803,43.973415
"Sao Tome and Principe",2006,5,2884,478,2406,161676,"Africa",162,883.097041341426,44.95104
"Sao Tome and Principe",2007,5.0999999,2998,493,2505,166297,"Africa",162,896.867791263475,45.10438
"Sao Tome and Principe",2008,5.3000002,3121,508,2612,171122,"Africa",162,1098.75521904166,45.162163
"Sao Tome and Principe",2009,5.5999999,3249,525,2724,175877,"Africa",162,1067.90805262233,45.76535
"Sao Tome and Principe",2010,5.8000002,3379,542,2837,180372,"Africa",162,1090.26076257543,46.143806
"Sao Tome and Principe",2011,6.0999999,3513,560,2953,184521,"Africa",162,1254.54159767468,46.01567
"Sao Tome and Principe",2012,6.4000001,3649,579,3070,188394,"Africa",161,1330.62011395181,46.505978
"Saudi Arabia",1990,54.299999,864854,27500,837353,16233786,"Asia",138,7246.01592028381,74.057465
"Saudi Arabia",1991,50.200001,970977,29404,941573,16772695,"Asia",129,7883.2452680575,74.097694
"Saudi Arabia",1992,47.200001,1076589,31400,1045189,17282686,"Asia",125,7932.09323262693,73.88243
"Saudi Arabia",1993,45,1175601,33548,1142053,17763297,"Asia",115,7485.54175585874,73.71564
"Saudi Arabia",1994,43.299999,1263368,35825,1227542,18214475,"Asia",112,7421.28919382258,73.61785
"Saudi Arabia",1995,42,1340779,38450,1302329,18638790,"Asia",112,7690.57628428611,73.44377
"Saudi Arabia",1996,40.700001,1409684,41785,1367899,19033843,"Asia",111,8335.80474237354,73.125565
"Saudi Arabia",1997,40.200001,1447521,45529,1401992,19407138,"Asia",110,8551.67605908093,72.5917
"Saudi Arabia",1998,39.700001,1485157,50078,1435079,19783301,"Asia",108,7419.16114403759,72.06625
"Saudi Arabia",1999,39.099998,1538302,55137,1483164,20194531,"Asia",108,8007.95819422595,71.71205
"Saudi Arabia",2000,38.599998,1615053,60501,1554552,20663840,"Asia",108,9171.33147630515,71.24291
"Saudi Arabia",2001,38,1718522,66077,1652445,21202646,"Asia",108,8684.64576229464,70.60854
"Saudi Arabia",2002,37.5,1844054,71648,1772406,21805322,"Asia",105,8695.39648348233,70.576866
"Saudi Arabia",2003,37.200001,1982704,77328,1905376,22456645,"Asia",105,9609.96868647714,71.37187
"Saudi Arabia",2004,36.799999,2121220,83279,2037941,23132686,"Asia",100,11185.1370411547,71.899864
"Saudi Arabia",2005,36.700001,2243497,90883,2152613,23816175,"Asia",97,13791.454761932,72.88081
"Saudi Arabia",2006,36.400002,2356186,99369,2256817,24498313,"Asia",95,15384.7383584183,73.68246
"Saudi Arabia",2007,36.099998,2462685,108574,2354110,25184589,"Asia",93,16516.6317804658,74.26473
"Saudi Arabia",2008,35.700001,2563340,118383,2444956,25888535,"Asia",93,20078.2600730401,74.64066
"Saudi Arabia",2009,35.400002,2662948,128449,2534499,26630303,"Asia",93,16113.1437100059,74.22875
"Saudi Arabia",2010,35.200001,2766358,138661,2627697,27421468,"Asia",93,19262.5476010256,73.76447
"Saudi Arabia",2011,35.099998,2870828,145349,2725479,28267591,"Asia",93,23745.8805777495,72.40226
"Saudi Arabia",2012,35,2978090,151983,2826107,29154906,"Asia",93,25243.6019982366,70.861084
"Senegal",1990,20,416587,29858,386729,7526306,"Africa",134,982.017876322546,69.10406
"Senegal",1991,19.700001,430112,30849,399263,7755503,"Africa",134,935.491959835352,68.52577
"Senegal",1992,19.4,444764,31880,412884,7990090,"Africa",134,972.4318335977,67.47408
"Senegal",1993,19.1,460318,32941,427377,8226749,"Africa",132,895.613284760677,66.57944
"Senegal",1994,18.9,476148,34002,442147,8461066,"Africa",132,595.030006772919,65.942566
"Senegal",1995,18.4,490296,34984,455312,8690155,"Africa",134,727.989657599257,63.181744
"Senegal",1996,18,503103,35933,467170,8912872,"Africa",133,735.981909160091,60.62444
"Senegal",1997,17.799999,508344,35772,472573,9130876,"Africa",135,661.653759845214,59.078003
"Senegal",1998,17.299999,510843,35568,475275,9347777,"Africa",134,695.952378128979,57.98903
"Senegal",1999,16.700001,512416,35399,477017,9568717,"Africa",135,688.998896893659,56.946217
"Senegal",2000,16.1,515140,35310,479830,9797731,"Africa",136,613.732384491775,54.240524
"Senegal",2001,15.4,518732,35261,483472,10036102,"Africa",136,648.441473299398,62.251675
"Senegal",2002,14.9,523657,35233,488424,10283694,"Africa",137,681.311850824678,61.360645
"Senegal",2003,14.3,527137,35082,492055,10541470,"Africa",137,831.831040294406,57.39482
"Senegal",2004,13.8,521953,33877,488076,10810086,"Africa",138,932.168095434437,57.739853
"Senegal",2005,13.4,516667,32870,483797,11090123,"Africa",141,992.688058138543,56.43159
"Senegal",2006,13,513616,32203,481413,11382272,"Africa",141,1027.73144085752,54.53163
"Senegal",2007,12.6,511148,31601,479547,11687078,"Africa",143,1197.40956116175,53.53882
"Senegal",2008,12.3,510756,31082,479674,12004700,"Africa",144,1403.94938456653,52.896187
"Senegal",2009,12,513357,30704,482653,12335092,"Africa",146,1308.93780804914,53.062534
"Senegal",2010,11.7,518601,30460,488141,12678143,"Africa",146,1271.58328084525,48.420208
"Senegal",2011,11.5,527115,30388,496727,13033814,"Africa",146,1366.77450070807,48.089066
"Senegal",2012,11.2,544610,31215,513395,13401990,"Africa",144,1317.77980180538,46.59292
"Serbia",1995,22.6,2197128,916210,1280918,7625357,"Europe",4,2207.4505980581,196.22612
"Serbia",1996,23.9,2304865,949839,1355026,7617794,"Europe",2,2864.0847269944,202.70535
"Serbia",1997,24.9,2384604,973946,1410658,7596501,"Europe",2,3380.04141638289,210.49167
"Serbia",1998,25.700001,2450551,993269,1457282,7567745,"Europe",2,2571.17271041453,193.07216
"Serbia",1999,26.6,2527907,1015397,1512510,7540401,"Europe",1,2571.30403953333,190.61061
"Serbia",2000,27.1,2575337,1027753,1547583,7516346,"Europe",1,914.785719885861,193.33577
"Serbia",2001,27.4,2586975,1029259,1557716,7503433,"Europe",1,1727.28119565526,186.76701
"Serbia",2002,27.4,2570423,1023008,1547416,7496522,"Europe",1,2283.84668494941,184.67343
"Serbia",2003,27.299999,2541714,1013403,1528311,7480591,"Europe",2,3005.42635224484,185.95166
"Serbia",2004,27.1,2487885,997079,1490807,7463157,"Europe",2,3502.80292389567,186.89973
"Serbia",2005,26.799999,2427750,979336,1448414,7440769,"Europe",3,3720.47915467431,189.00645
"Serbia",2006,26.4,2365293,960506,1404787,7411569,"Europe",3,4382.61727851692,185.6423
"Serbia",2007,25.9,2299219,940919,1358300,7381579,"Europe",3,5848.47640545105,182.57858
"Serbia",2008,25.299999,2238137,921629,1316507,7350222,"Europe",3,7101.04014116862,182.50969
"Serbia",2009,24.799999,2197130,908570,1288560,7320807,"Europe",3,6169.11419477823,179.10815
"Serbia",2010,24.299999,2164905,898733,1266172,7291436,"Europe",3,5735.42285659849,173.66049
"Serbia",2011,23.9,2138205,891003,1247201,7234099,"Europe",2,6809.15980400146,169.19832
"Serbia",2012,23.5,2118021,885420,1232601,7199077,"Europe",2,6015.94522756969,166.02751
"Seychelles",1990,15.3,7635,976,6659,69507,"Africa",90,5302.84372714198,135.07408
"Seychelles",1991,14.3,7719,982,6737,70439,"Africa",89,5314.66312816659,133.99037
"Seychelles",1992,13.1,7876,995,6881,70763,"Africa",88,6128.44556922114,134.41774
"Seychelles",1993,12,8079,1013,7066,72253,"Africa",88,6559.12999396324,134.04913
"Seychelles",1994,11.3,8306,1035,7271,74205,"Africa",87,6555.5044074812,135.47777
"Seychelles",1995,10.8,8510,1056,7454,75304,"Africa",87,6748.93110885887,133.60434
"Seychelles",1996,10.4,8628,1073,7555,76417,"Africa",87,6583.20101813288,131.50983
"Seychelles",1997,9.6999998,8662,1081,7582,77319,"Africa",88,7280.98962117856,126.777985
"Seychelles",1998,9,8673,1086,7587,78846,"Africa",87,7715.91814709341,122.71047
"Seychelles",1999,8.5,8741,1098,7643,80410,"Africa",89,7747.61215872072,119.13886
"Seychelles",2000,8,8878,1118,7760,81131,"Africa",86,7578.85105298845,113.38325
"Seychelles",2001,7.5999999,9096,1146,7950,81202,"Africa",84,7663.13708026446,111.86275
"Seychelles",2002,7.3000002,9386,1182,8203,83723,"Africa",83,8331.2619970042,115.00917
"Seychelles",2003,7.1999998,9742,1224,8518,82781,"Africa",80,8524.96123557779,118.680954
